Pedro throws Elizabeth	Pedro throws Elizabeth
John meets Bertram	John meets Bertram
Will meets Elizabeth	Will meets Elizabeth
David likes Abby	David likes Abby
Lily kills Sam	Lily kills Sam
David scares James	David scares James
Abby hunts Rick	Abby hunts Rick
Philip kills Tom	Philip kills Tom
Abby heals Philippa	Abby heals Philippa
Bertram meets Charles	Bertram meets Charles
John scars Philippa	John scars Philippa
Abby lifts James	Abby lifts James
David wakes Elizabeth	David wakes Elizabeth
Rob lifts Rob	Rob lifts Rob
David knows John	David knows John
David kills Philippa	David kills Philippa
John hurts Simon	John hurts Simon
Abby wakes Rick	Abby wakes Rick
Kenny throws Philippa	Kenny throws Philippa
John dislikes Sam	John dislikes Sam
Melanie drowns Tom	Melanie drowns Tom
Alistair likes Alistair	Alistair likes Alistair
Melanie drags Philippa	Melanie drags Philippa
Jane throws Caroline	Jane throws Caroline
Pedro dates Charles	Pedro dates Charles
Sam meets Matilda	Sam meets Matilda
Mary throws John	Mary throws John
Sam heals Charles	Sam heals Charles
Melanie annoys Caroline	Melanie annoys Caroline
David likes Philippa	David likes Philippa
Jane scars Philip	Jane scars Philip
Pedro loves Tom	Pedro loves Tom
Lily scars Bertram	Lily scars Bertram
Simon teaches Elizabeth	Simon teaches Elizabeth
John teaches Abby	John teaches Abby
David startles James	David startles James
Pedro knows Rob	Pedro knows Rob
Matilda hunts Rick	Matilda hunts Rick
Bill hates Charles	Bill hates Charles
Jane teaches Bill	Jane teaches Bill
Lily hurts Tom	Lily hurts Tom
Philippa carries Caroline	Philippa carries Caroline
John carries Philippa	John carries Philippa
Melanie awakes Melanie	Melanie awakes Melanie
Bertram scares Philip	Bertram scares Philip
Jane hunts Will	Jane hunts Will
Matilda hates Bertram	Matilda hates Bertram
Bill drags Philip	Bill drags Philip
Will dislikes Kenny	Will dislikes Kenny
John dislikes Tom	John dislikes Tom
Kenny carries Caroline	Kenny carries Caroline
Mary drowns Elizabeth	Mary drowns Elizabeth
Jane kills Philippa	Jane kills Philippa
David defends Caroline	David defends Caroline
Bill awakes Alistair	Bill awakes Alistair
Jane carries Alistair	Jane carries Alistair
Lily defends Philip	Lily defends Philip
Philip wakes Charles	Philip wakes Charles
Bill drowns Elizabeth	Bill drowns Elizabeth
Simon teaches Bill	Simon teaches Bill
Jane scars Abby	Jane scars Abby
Jane scares Elizabeth	Jane scares Elizabeth
Jane throws Philip	Jane throws Philip
Kenny awakes Alistair	Kenny awakes Alistair
Jane carries James	Jane carries James
Melanie defends Rick	Melanie defends Rick
Melanie hurts Rick	Melanie hurts Rick
Kenny annoys Alistair	Kenny annoys Alistair
John awakes Rick	John awakes Rick
Matilda kills Elizabeth	Matilda kills Elizabeth
Jane drowns Bill	Jane drowns Bill
David teaches Alistair	David teaches Alistair
Bertram kills Rob	Bertram kills Rob
Kenny drags James	Kenny drags James
Lily hates Bill	Lily hates Bill
Pedro dislikes Caroline	Pedro dislikes Caroline
Sam loves Bertram	Sam loves Bertram
Rob knows Rob	Rob knows Rob
Matilda knows Caroline	Matilda knows Caroline
David lifts James	David lifts James
Pedro awakes Caroline	Pedro awakes Caroline
Pedro likes Bill	Pedro likes Bill
Melanie hurts Caroline	Melanie hurts Caroline
Lily heals Philip	Lily heals Philip
Matilda loves Matilda	Matilda loves Matilda
Philippa wakes Tom	Philippa wakes Tom
Kenny teaches James	Kenny teaches James
Matilda dates Bertram	Matilda dates Bertram
John drags Alistair	John drags Alistair
Bertram meets Tom	Bertram meets Tom
Philip hunts Tom	Philip hunts Tom
Sam greets Matilda	Sam greets Matilda
Bertram startles Rob	Bertram startles Rob
David annoys Caroline	David annoys Caroline
Lily dates Philip	Lily dates Philip
Bill greets Elizabeth	Bill greets Elizabeth
Elizabeth meets Alistair	Elizabeth meets Alistair
Pedro loves Caroline	Pedro loves Caroline
Pedro hunts Rob	Pedro hunts Rob
Will hunts Abby	Will hunts Abby
Melanie wakes Rick	Melanie wakes Rick
Sam scars Rob	Sam scars Rob
Jane kills Bill	Jane kills Bill
Bertram dislikes Tom	Bertram dislikes Tom
Kenny scars Charles	Kenny scars Charles
Lily lifts Philippa	Lily lifts Philippa
David likes Melanie	David likes Melanie
Jane knows Rob	Jane knows Rob
Pedro wakes David	Pedro wakes David
Lily knows Philip	Lily knows Philip
Mary hunts Bill	Mary hunts Bill
Bill drowns Caroline	Bill drowns Caroline
David heals Melanie	David heals Melanie
Lily scares Elizabeth	Lily scares Elizabeth
Lily carries Alistair	Lily carries Alistair
Melanie kills Simon	Melanie kills Simon
Lily teaches John	Lily teaches John
Melanie carries Alistair	Melanie carries Alistair
Bertram meets Rob	Bertram meets Rob
Simon heals Sam	Simon heals Sam
Sam carries Philip	Sam carries Philip
Pedro loves Matilda	Pedro loves Matilda
Lily scars Rick	Lily scars Rick
Will scars Matilda	Will scars Matilda
Philip hates Caroline	Philip hates Caroline
Philippa wakes Rick	Philippa wakes Rick
Bertram teaches Elizabeth	Bertram teaches Elizabeth
Caroline carries Caroline	Caroline carries Caroline
Lily hates Elizabeth	Lily hates Elizabeth
Mary likes Melanie	Mary likes Melanie
Philip likes Rob	Philip likes Rob
David dates Simon	David dates Simon
John lifts Alistair	John lifts Alistair
Rick heals Tom	Rick heals Tom
Abby likes Melanie	Abby likes Melanie
Rick awakes James	Rick awakes James
Kenny dates Philippa	Kenny dates Philippa
Will hunts Kenny	Will hunts Kenny
John hates John	John hates John
Pedro annoys Alistair	Pedro annoys Alistair
Rick scares Rob	Rick scares Rob
James knows Alistair	James knows Alistair
Jane throws Matilda	Jane throws Matilda
Bertram hunts Alistair	Bertram hunts Alistair
John defends Philip	John defends Philip
Melanie defends Rob	Melanie defends Rob
Jane kills James	Jane kills James
Pedro kills Matilda	Pedro kills Matilda
Jane drags Lily	Jane drags Lily
Alistair throws Caroline	Alistair throws Caroline
Abby loves Alistair	Abby loves Alistair
Elizabeth hurts Tom	Elizabeth hurts Tom
Sam annoys Bill	Sam annoys Bill
Bill likes Alistair	Bill likes Alistair
Charles wakes Tom	Charles wakes Tom
Philip drowns Bertram	Philip drowns Bertram
Tom heals Rick	Tom heals Rick
Kenny annoys Caroline	Kenny annoys Caroline
Mary awakes Tom	Mary awakes Tom
Kenny drowns Alistair	Kenny drowns Alistair
Simon scars Elizabeth	Simon scars Elizabeth
Bill hurts Elizabeth	Bill hurts Elizabeth
Lily carries Charles	Lily carries Charles
Kenny scares Philippa	Kenny scares Philippa
David startles Kenny	David startles Kenny
Mary greets Philip	Mary greets Philip
Pedro hates Simon	Pedro hates Simon
Kenny knows Alistair	Kenny knows Alistair
Sam annoys James	Sam annoys James
Lily scares Charles	Lily scares Charles
Charles wakes Caroline	Charles wakes Caroline
Pedro knows Jane	Pedro knows Jane
Jane annoys Philip	Jane annoys Philip
Will hurts Elizabeth	Will hurts Elizabeth
Kenny likes Sam	Kenny likes Sam
Charles meets Charles	Charles meets Charles
John loves Rob	John loves Rob
John wakes Bertram	John wakes Bertram
Rick startles Alistair	Rick startles Alistair
Bertram throws Tom	Bertram throws Tom
Simon dislikes Rob	Simon dislikes Rob
Mary hates Bill	Mary hates Bill
Bertram drags James	Bertram drags James
Abby throws Rick	Abby throws Rick
Abby hates Alistair	Abby hates Alistair
John heals Rick	John heals Rick
Bill heals Tom	Bill heals Tom
Will teaches Rick	Will teaches Rick
Lily dislikes Bertram	Lily dislikes Bertram
Pedro drags Will	Pedro drags Will
Mary annoys James	Mary annoys James
Bertram likes Tom	Bertram likes Tom
Tom lifts Rob	Tom lifts Rob
Matilda annoys Tom	Matilda annoys Tom
Pedro dislikes Charles	Pedro dislikes Charles
Jane greets Rob	Jane greets Rob
Lily loves Will	Lily loves Will
Sam teaches Tom	Sam teaches Tom
John scars Alistair	John scars Alistair
Elizabeth hates Caroline	Elizabeth hates Caroline
Melanie annoys Rick	Melanie annoys Rick
Bill startles Tom	Bill startles Tom
Abby scares Tom	Abby scares Tom
John kills Charles	John kills Charles
Philip drags Alistair	Philip drags Alistair
Caroline startles Rob	Caroline startles Rob
Matilda lifts Matilda	Matilda lifts Matilda
Bill hates Bertram	Bill hates Bertram
Will teaches Rob	Will teaches Rob
Mary scares Charles	Mary scares Charles
Kenny startles Bill	Kenny startles Bill
David wakes Rick	David wakes Rick
Will hates Rob	Will hates Rob
Jane awakes Caroline	Jane awakes Caroline
David wakes Tom	David wakes Tom
Pedro awakes Bertram	Pedro awakes Bertram
Will lifts James	Will lifts James
Melanie defends Simon	Melanie defends Simon
Abby heals Charles	Abby heals Charles
Sam likes Elizabeth	Sam likes Elizabeth
Simon greets Rick	Simon greets Rick
Abby defends David	Abby defends David
Elizabeth heals Rob	Elizabeth heals Rob
David kills Tom	David kills Tom
Caroline scars Elizabeth	Caroline scars Elizabeth
Will teaches James	Will teaches James
Sam scars Charles	Sam scars Charles
Pedro kills Simon	Pedro kills Simon
Jane wakes Melanie	Jane wakes Melanie
Will defends Alistair	Will defends Alistair
John scares Simon	John scares Simon
Melanie dates Matilda	Melanie dates Matilda
Lily awakes James	Lily awakes James
Sam dislikes Elizabeth	Sam dislikes Elizabeth
Elizabeth scars Tom	Elizabeth scars Tom
Will defends James	Will defends James
Will kills Simon	Will kills Simon
Will annoys Alistair	Will annoys Alistair
Matilda startles John	Matilda startles John
Lily annoys Rob	Lily annoys Rob
Jane hates Matilda	Jane hates Matilda
Jane wakes Charles	Jane wakes Charles
Tom heals Elizabeth	Tom heals Elizabeth
Lily dates Caroline	Lily dates Caroline
Bertram hunts Charles	Bertram hunts Charles
James dislikes Caroline	James dislikes Caroline
Simon throws Sam	Simon throws Sam
Melanie awakes Caroline	Melanie awakes Caroline
Jane scares John	Jane scares John
Bill defends Bertram	Bill defends Bertram
Will hates Charles	Will hates Charles
James heals James	James heals James
David hurts Alistair	David hurts Alistair
Sam greets Bertram	Sam greets Bertram
Simon hunts Rob	Simon hunts Rob
Lily teaches Matilda	Lily teaches Matilda
Caroline loves Alistair	Caroline loves Alistair
Pedro hunts Philippa	Pedro hunts Philippa
Abby loves Rick	Abby loves Rick
Kenny teaches Charles	Kenny teaches Charles
Bertram carries Rob	Bertram carries Rob
Pedro hates Mary	Pedro hates Mary
Pedro wakes Matilda	Pedro wakes Matilda
Pedro defends Lily	Pedro defends Lily
Melanie drags Will	Melanie drags Will
Pedro meets Bertram	Pedro meets Bertram
Jane dates Matilda	Jane dates Matilda
Mary dates Bertram	Mary dates Bertram
Bill loves Caroline	Bill loves Caroline
Jane meets Tom	Jane meets Tom
Mary drowns Melanie	Mary drowns Melanie
Simon throws Elizabeth	Simon throws Elizabeth
Lily teaches Elizabeth	Lily teaches Elizabeth
Matilda dislikes Caroline	Matilda dislikes Caroline
Bertram dates Abby	Bertram dates Abby
John teaches Rick	John teaches Rick
Lily drags Tom	Lily drags Tom
David awakes Charles	David awakes Charles
Sam knows Caroline	Sam knows Caroline
David carries Philip	David carries Philip
Will drags Sam	Will drags Sam
Melanie loves Melanie	Melanie loves Melanie
Sam drowns Elizabeth	Sam drowns Elizabeth
Pedro annoys Bertram	Pedro annoys Bertram
Jane scares Will	Jane scares Will
James lifts Simon	James lifts Simon
Mary greets Bertram	Mary greets Bertram
Pedro hunts Will	Pedro hunts Will
Matilda kills Caroline	Matilda kills Caroline
Pedro meets Philippa	Pedro meets Philippa
Mary annoys Rick	Mary annoys Rick
Bertram loves Caroline	Bertram loves Caroline
Abby annoys Charles	Abby annoys Charles
John defends Simon	John defends Simon
John carries Alistair	John carries Alistair
Lily knows Alistair	Lily knows Alistair
Will dislikes Rob	Will dislikes Rob
Mary wakes David	Mary wakes David
Mary drowns Matilda	Mary drowns Matilda
Mary likes Rick	Mary likes Rick
Will teaches Elizabeth	Will teaches Elizabeth
Caroline throws Rob	Caroline throws Rob
Mary dates Matilda	Mary dates Matilda
Pedro loves Pedro	Pedro loves Pedro
Abby wakes Elizabeth	Abby wakes Elizabeth
James drags Philippa	James drags Philippa
David drags Rob	David drags Rob
Bill kills Bill	Bill kills Bill
Mary loves John	Mary loves John
Jane carries Will	Jane carries Will
Kenny lifts Rick	Kenny lifts Rick
Melanie throws Kenny	Melanie throws Kenny
Pedro wakes Alistair	Pedro wakes Alistair
Philip dates Charles	Philip dates Charles
Mary throws Philip	Mary throws Philip
Simon teaches Abby	Simon teaches Abby
Simon annoys Rick	Simon annoys Rick
Jane throws Charles	Jane throws Charles
Mary likes Will	Mary likes Will
Lily hunts Alistair	Lily hunts Alistair
Will meets Tom	Will meets Tom
Jane throws Elizabeth	Jane throws Elizabeth
Will hunts Philippa	Will hunts Philippa
Elizabeth awakes Rick	Elizabeth awakes Rick
Sam drags James	Sam drags James
David hunts Bill	David hunts Bill
Rob hurts Tom	Rob hurts Tom
Kenny drags Philip	Kenny drags Philip
John dates Caroline	John dates Caroline
Sam wakes Rob	Sam wakes Rob
Mary scares Caroline	Mary scares Caroline
John dislikes Bertram	John dislikes Bertram
Matilda annoys Bertram	Matilda annoys Bertram
Bill annoys Tom	Bill annoys Tom
Melanie loves Abby	Melanie loves Abby
Mary dislikes Rick	Mary dislikes Rick
Melanie wakes Philippa	Melanie wakes Philippa
Pedro lifts Elizabeth	Pedro lifts Elizabeth
Lily carries Matilda	Lily carries Matilda
Sam throws John	Sam throws John
Will startles David	Will startles David
David dislikes James	David dislikes James
Sam greets John	Sam greets John
Elizabeth dislikes Rob	Elizabeth dislikes Rob
Philip teaches Philippa	Philip teaches Philippa
Kenny dates Bertram	Kenny dates Bertram
Sam lifts Charles	Sam lifts Charles
James hurts Kenny	James hurts Kenny
Pedro scares Caroline	Pedro scares Caroline
Abby kills Simon	Abby kills Simon
Lily hurts Abby	Lily hurts Abby
Matilda loves Charles	Matilda loves Charles
Sam awakes Rob	Sam awakes Rob
Pedro dislikes Sam	Pedro dislikes Sam
John lifts Caroline	John lifts Caroline
Lily likes Charles	Lily likes Charles
Tom dates Elizabeth	Tom dates Elizabeth
Pedro hurts Elizabeth	Pedro hurts Elizabeth
Pedro dislikes Elizabeth	Pedro dislikes Elizabeth
John scares Charles	John scares Charles
David drowns Simon	David drowns Simon
Will meets Rick	Will meets Rick
Philip lifts Matilda	Philip lifts Matilda
Melanie hates Kenny	Melanie hates Kenny
Pedro scares James	Pedro scares James
Pedro heals Philippa	Pedro heals Philippa
Sam defends Abby	Sam defends Abby
Pedro heals Matilda	Pedro heals Matilda
Melanie kills Philippa	Melanie kills Philippa
Will kills Alistair	Will kills Alistair
Sam carries Tom	Sam carries Tom
Philip annoys Bill	Philip annoys Bill
Abby heals Alistair	Abby heals Alistair
Melanie startles Rob	Melanie startles Rob
Lily scares Kenny	Lily scares Kenny
Simon carries Rick	Simon carries Rick
Pedro awakes Lily	Pedro awakes Lily
John carries Abby	John carries Abby
Melanie carries Elizabeth	Melanie carries Elizabeth
John knows Alistair	John knows Alistair
Philip defends Kenny	Philip defends Kenny
Lily startles Caroline	Lily startles Caroline
Mary scares Bill	Mary scares Bill
Bill awakes Rick	Bill awakes Rick
Lily likes Elizabeth	Lily likes Elizabeth
Sam lifts Rick	Sam lifts Rick
Philippa scars Alistair	Philippa scars Alistair
Philip greets Pedro	Philip greets Pedro
Mary scares Rick	Mary scares Rick
Caroline carries James	Caroline carries James
David defends Rob	David defends Rob
Bertram meets Caroline	Bertram meets Caroline
Sam annoys Tom	Sam annoys Tom
Sam kills Bill	Sam kills Bill
Simon teaches Alistair	Simon teaches Alistair
Mary hates Caroline	Mary hates Caroline
Jane carries Philippa	Jane carries Philippa
Bill hurts James	Bill hurts James
Abby hunts Alistair	Abby hunts Alistair
Mary likes Rob	Mary likes Rob
Pedro defends Elizabeth	Pedro defends Elizabeth
John hunts Bertram	John hunts Bertram
Bertram hunts Tom	Bertram hunts Tom
John wakes Rick	John wakes Rick
John hurts Philip	John hurts Philip
Jane awakes Kenny	Jane awakes Kenny
Will lifts David	Will lifts David
Philip meets Will	Philip meets Will
Lily dislikes James	Lily dislikes James
Bill throws Caroline	Bill throws Caroline
Jane hurts John	Jane hurts John
John annoys Rick	John annoys Rick
Melanie carries Philippa	Melanie carries Philippa
Mary scars Caroline	Mary scars Caroline
David teaches James	David teaches James
Bertram defends Rob	Bertram defends Rob
Philippa awakes Alistair	Philippa awakes Alistair
Melanie scars Tom	Melanie scars Tom
Bertram hates Rob	Bertram hates Rob
Mary dates Rob	Mary dates Rob
Bill heals Rob	Bill heals Rob
Tom hurts Kenny	Tom hurts Kenny
John greets Elizabeth	John greets Elizabeth
Matilda awakes Caroline	Matilda awakes Caroline
Will hurts Rick	Will hurts Rick
Lily kills Kenny	Lily kills Kenny
Jane loves Abby	Jane loves Abby
Philip wakes Will	Philip wakes Will
Kenny dates Matilda	Kenny dates Matilda
Philippa dislikes Alistair	Philippa dislikes Alistair
Will wakes Alistair	Will wakes Alistair
Philip startles Alistair	Philip startles Alistair
Matilda hunts James	Matilda hunts James
Philippa hurts Alistair	Philippa hurts Alistair
Melanie awakes Rob	Melanie awakes Rob
Melanie scars Kenny	Melanie scars Kenny
David hates Bertram	David hates Bertram
Sam likes Rob	Sam likes Rob
Kenny annoys Bertram	Kenny annoys Bertram
Bertram defends Caroline	Bertram defends Caroline
Jane carries Kenny	Jane carries Kenny
Simon meets Bertram	Simon meets Bertram
Bertram likes Rick	Bertram likes Rick
Simon defends David	Simon defends David
Sam drags Rob	Sam drags Rob
Jane scares Rick	Jane scares Rick
Rick hunts Alistair	Rick hunts Alistair
Tom hurts Caroline	Tom hurts Caroline
Abby scares Caroline	Abby scares Caroline
Bill throws Alistair	Bill throws Alistair
David likes Lily	David likes Lily
Bertram meets Bertram	Bertram meets Bertram
Will lifts Alistair	Will lifts Alistair
Simon defends Caroline	Simon defends Caroline
Sam dislikes Caroline	Sam dislikes Caroline
Philip greets Abby	Philip greets Abby
Bill scars David	Bill scars David
David loves John	David loves John
Sam loves James	Sam loves James
Lily scares Bertram	Lily scares Bertram
Philippa likes Alistair	Philippa likes Alistair
Simon meets Elizabeth	Simon meets Elizabeth
Mary startles Bill	Mary startles Bill
Melanie annoys Matilda	Melanie annoys Matilda
James scars Charles	James scars Charles
Pedro defends Rob	Pedro defends Rob
Simon drowns Rick	Simon drowns Rick
Simon dislikes Alistair	Simon dislikes Alistair
Mary dates David	Mary dates David
Kenny hurts Alistair	Kenny hurts Alistair
Kenny dislikes James	Kenny dislikes James
Pedro meets Matilda	Pedro meets Matilda
Charles knows Elizabeth	Charles knows Elizabeth
Jane greets Abby	Jane greets Abby
David hurts Matilda	David hurts Matilda
Philippa drowns Elizabeth	Philippa drowns Elizabeth
Pedro kills Alistair	Pedro kills Alistair
Mary heals Charles	Mary heals Charles
Melanie awakes Rick	Melanie awakes Rick
David scares Philippa	David scares Philippa
Pedro hunts Bill	Pedro hunts Bill
Abby hunts Tom	Abby hunts Tom
Melanie meets Alistair	Melanie meets Alistair
Bertram throws Rob	Bertram throws Rob
Abby meets Elizabeth	Abby meets Elizabeth
Rick wakes Caroline	Rick wakes Caroline
Lily carries Bertram	Lily carries Bertram
Simon scars Lily	Simon scars Lily
Kenny dislikes Tom	Kenny dislikes Tom
Melanie scares Bill	Melanie scares Bill
Matilda annoys Alistair	Matilda annoys Alistair
Bill drowns Simon	Bill drowns Simon
Will defends John	Will defends John
Caroline meets Rob	Caroline meets Rob
Charles startles Tom	Charles startles Tom
James meets James	James meets James
Jane drags John	Jane drags John
Simon startles Alistair	Simon startles Alistair
Bill likes Charles	Bill likes Charles
Philip kills Philippa	Philip kills Philippa
Kenny likes Jane	Kenny likes Jane
John scars Charles	John scars Charles
James carries Elizabeth	James carries Elizabeth
Lily greets Rob	Lily greets Rob
John awakes Alistair	John awakes Alistair
James hurts Caroline	James hurts Caroline
Melanie heals Alistair	Melanie heals Alistair
Kenny knows Bertram	Kenny knows Bertram
Pedro hunts Kenny	Pedro hunts Kenny
Sam defends John	Sam defends John
Matilda greets Caroline	Matilda greets Caroline
Jane likes John	Jane likes John
Melanie dates Charles	Melanie dates Charles
David hates Charles	David hates Charles
Jane drowns Bertram	Jane drowns Bertram
David greets Rob	David greets Rob
Sam dislikes Alistair	Sam dislikes Alistair
Jane carries Rob	Jane carries Rob
Charles awakes Caroline	Charles awakes Caroline
Elizabeth loves Alistair	Elizabeth loves Alistair
Mary kills Melanie	Mary kills Melanie
Philippa drowns Caroline	Philippa drowns Caroline
Charles dates Alistair	Charles dates Alistair
Matilda wakes Charles	Matilda wakes Charles
Simon drowns James	Simon drowns James
Pedro hurts Alistair	Pedro hurts Alistair
Sam dislikes Tom	Sam dislikes Tom
Abby drowns Rob	Abby drowns Rob
John defends James	John defends James
Mary drowns John	Mary drowns John
Kenny drags Alistair	Kenny drags Alistair
Tom scares Rick	Tom scares Rick
Philippa hunts Rob	Philippa hunts Rob
Sam dates Elizabeth	Sam dates Elizabeth
Bill kills Lily	Bill kills Lily
Philippa annoys Alistair	Philippa annoys Alistair
David startles Rob	David startles Rob
Pedro likes Matilda	Pedro likes Matilda
Pedro dates Philippa	Pedro dates Philippa
Kenny dates Alistair	Kenny dates Alistair
David scares Sam	David scares Sam
Tom drags Rob	Tom drags Rob
Abby startles Rick	Abby startles Rick
Melanie defends John	Melanie defends John
Bill defends Bill	Bill defends Bill
Lily likes Tom	Lily likes Tom
Lily dislikes Kenny	Lily dislikes Kenny
Abby startles Caroline	Abby startles Caroline
Pedro meets Rob	Pedro meets Rob
Simon loves Rick	Simon loves Rick
Sam drags Alistair	Sam drags Alistair
Pedro kills Philippa	Pedro kills Philippa
Jane teaches James	Jane teaches James
David startles Elizabeth	David startles Elizabeth
Jane startles Elizabeth	Jane startles Elizabeth
Melanie likes Jane	Melanie likes Jane
David wakes Charles	David wakes Charles
Pedro greets Will	Pedro greets Will
Jane lifts Charles	Jane lifts Charles
James dates Tom	James dates Tom
Mary wakes Matilda	Mary wakes Matilda
Kenny heals Philippa	Kenny heals Philippa
John awakes Philippa	John awakes Philippa
Alistair kills Caroline	Alistair kills Caroline
Sam startles Caroline	Sam startles Caroline
Will likes Rob	Will likes Rob
Mary defends Rick	Mary defends Rick
Pedro annoys Matilda	Pedro annoys Matilda
John teaches Bill	John teaches Bill
David carries David	David carries David
Will carries Alistair	Will carries Alistair
Kenny drowns Philip	Kenny drowns Philip
Pedro lifts Alistair	Pedro lifts Alistair
Matilda dates Simon	Matilda dates Simon
James knows Tom	James knows Tom
Pedro hurts Simon	Pedro hurts Simon
Jane hurts Lily	Jane hurts Lily
Mary heals Philip	Mary heals Philip
David wakes Caroline	David wakes Caroline
David awakes Rob	David awakes Rob
Sam meets Elizabeth	Sam meets Elizabeth
John scars Philip	John scars Philip
Charles dates Caroline	Charles dates Caroline
Mary annoys Matilda	Mary annoys Matilda
Will hurts Simon	Will hurts Simon
Lily hunts Caroline	Lily hunts Caroline
John startles Rob	John startles Rob
Mary dislikes Bill	Mary dislikes Bill
Mary heals Rick	Mary heals Rick
Melanie greets Rob	Melanie greets Rob
Charles scares Caroline	Charles scares Caroline
Matilda hunts Simon	Matilda hunts Simon
John greets Rob	John greets Rob
Mary hates Melanie	Mary hates Melanie
Mary scars Will	Mary scars Will
Pedro drowns Alistair	Pedro drowns Alistair
Melanie dislikes Caroline	Melanie dislikes Caroline
Will lifts Rob	Will lifts Rob
Will annoys Elizabeth	Will annoys Elizabeth
Philip hates Elizabeth	Philip hates Elizabeth
Mary dates Caroline	Mary dates Caroline
Simon hunts Charles	Simon hunts Charles
Abby defends James	Abby defends James
Matilda kills Charles	Matilda kills Charles
Melanie dislikes Bertram	Melanie dislikes Bertram
Jane greets Tom	Jane greets Tom
David throws Alistair	David throws Alistair
Kenny awakes Bill	Kenny awakes Bill
Philip defends Tom	Philip defends Tom
Simon kills Caroline	Simon kills Caroline
Will knows Will	Will knows Will
Pedro scars Rob	Pedro scars Rob
Abby teaches Charles	Abby teaches Charles
Will scars Jane	Will scars Jane
Bill dates Alistair	Bill dates Alistair
Philippa hurts Caroline	Philippa hurts Caroline
Philip startles Tom	Philip startles Tom
Lily likes Philippa	Lily likes Philippa
Sam drowns Rob	Sam drowns Rob
Pedro teaches Alistair	Pedro teaches Alistair
Sam drags Bertram	Sam drags Bertram
Lily dislikes Charles	Lily dislikes Charles
Mary heals Philippa	Mary heals Philippa
Charles lifts Alistair	Charles lifts Alistair
Mary greets Melanie	Mary greets Melanie
Melanie likes Sam	Melanie likes Sam
Bertram heals Rob	Bertram heals Rob
Pedro heals Alistair	Pedro heals Alistair
Pedro drags Melanie	Pedro drags Melanie
Pedro greets Melanie	Pedro greets Melanie
Abby carries Rob	Abby carries Rob
Lily wakes Lily	Lily wakes Lily
Sam drags Elizabeth	Sam drags Elizabeth
Caroline hunts Alistair	Caroline hunts Alistair
David likes Philip	David likes Philip
Abby defends Rick	Abby defends Rick
Elizabeth hates Elizabeth	Elizabeth hates Elizabeth
Lily lifts Simon	Lily lifts Simon
Melanie wakes Elizabeth	Melanie wakes Elizabeth
Mary scars Simon	Mary scars Simon
Mary heals Alistair	Mary heals Alistair
David likes Charles	David likes Charles
Sam heals Elizabeth	Sam heals Elizabeth
Mary heals Caroline	Mary heals Caroline
Philippa dates Tom	Philippa dates Tom
Alistair awakes Rick	Alistair awakes Rick
David scares Charles	David scares Charles
Abby carries Simon	Abby carries Simon
Rick hunts Rob	Rick hunts Rob
Abby annoys Bill	Abby annoys Bill
David knows James	David knows James
Pedro likes Alistair	Pedro likes Alistair
David drags Charles	David drags Charles
Melanie startles Philippa	Melanie startles Philippa
David defends Alistair	David defends Alistair
Will defends Kenny	Will defends Kenny
Abby hurts Rick	Abby hurts Rick
David loves Rick	David loves Rick
Melanie dislikes Rob	Melanie dislikes Rob
Philip annoys Tom	Philip annoys Tom
David lifts Rob	David lifts Rob
Bill loves Philippa	Bill loves Philippa
Sam heals Rick	Sam heals Rick
Mary scars Kenny	Mary scars Kenny
David heals Philippa	David heals Philippa
Caroline kills Bill	Caroline kills Bill
Sam hunts Tom	Sam hunts Tom
Tom drags Rick	Tom drags Rick
Kenny teaches Tom	Kenny teaches Tom
Kenny dates Caroline	Kenny dates Caroline
Lily awakes Bill	Lily awakes Bill
Philippa hurts Tom	Philippa hurts Tom
Kenny knows Will	Kenny knows Will
Rick heals Alistair	Rick heals Alistair
Bertram hurts Rob	Bertram hurts Rob
Pedro throws Simon	Pedro throws Simon
Sam carries James	Sam carries James
Abby startles Will	Abby startles Will
Bill throws Philippa	Bill throws Philippa
Will throws Caroline	Will throws Caroline
James knows Philip	James knows Philip
Jane awakes Charles	Jane awakes Charles
Philip teaches Caroline	Philip teaches Caroline
Tom carries Alistair	Tom carries Alistair
Sam scares Philippa	Sam scares Philippa
Pedro startles Philippa	Pedro startles Philippa
Philippa dates Charles	Philippa dates Charles
Philip scares Will	Philip scares Will
David teaches Philip	David teaches Philip
Sam scares Simon	Sam scares Simon
Lily carries Rick	Lily carries Rick
Alistair meets Alistair	Alistair meets Alistair
Melanie hates Melanie	Melanie hates Melanie
Mary hunts Simon	Mary hunts Simon
Rick hunts Tom	Rick hunts Tom
Lily startles Elizabeth	Lily startles Elizabeth
Jane startles Simon	Jane startles Simon
Mary kills Bertram	Mary kills Bertram
Lily defends Simon	Lily defends Simon
Sam kills Abby	Sam kills Abby
Lily loves Bertram	Lily loves Bertram
John lifts Simon	John lifts Simon
Will kills Caroline	Will kills Caroline
Matilda greets Rick	Matilda greets Rick
Lily drowns Caroline	Lily drowns Caroline
John wakes Alistair	John wakes Alistair
David wakes Philip	David wakes Philip
Tom kills Rob	Tom kills Rob
Jane hates Will	Jane hates Will
Rob scars Charles	Rob scars Charles
Will dislikes James	Will dislikes James
Matilda hates Charles	Matilda hates Charles
Pedro heals Tom	Pedro heals Tom
Philip annoys Lily	Philip annoys Lily
Kenny teaches Alistair	Kenny teaches Alistair
