Will wakes Philippa	Will wakes Philippa
Mary scares Bertram	Mary scares Bertram
Lily scares James	Lily scares James
Sam likes Alistair	Sam likes Alistair
Bill wakes Alistair	Bill wakes Alistair
Pedro meets Jane	Pedro meets Jane
Mary awakes Simon	Mary awakes Simon
John awakes Bertram	John awakes Bertram
Kenny throws Sam	Kenny throws Sam
Mary kills John	Mary kills John
Sam awakes Rick	Sam awakes Rick
Pedro carries Charles	Pedro carries Charles
Jane carries Sam	Jane carries Sam
John throws Elizabeth	John throws Elizabeth
Mary kills Kenny	Mary kills Kenny
Kenny meets Rob	Kenny meets Rob
Jane awakes Bill	Jane awakes Bill
Elizabeth awakes Caroline	Elizabeth awakes Caroline
Pedro hunts David	Pedro hunts David
Jane knows Alistair	Jane knows Alistair
Melanie drowns Abby	Melanie drowns Abby
Will scares John	Will scares John
Lily loves James	Lily loves James
Lily awakes Jane	Lily awakes Jane
Pedro defends Philippa	Pedro defends Philippa
Will scares Charles	Will scares Charles
Bill meets Elizabeth	Bill meets Elizabeth
Lily hurts Rob	Lily hurts Rob
Philip teaches James	Philip teaches James
Elizabeth kills Rick	Elizabeth kills Rick
Will dislikes Alistair	Will dislikes Alistair
David kills David	David kills David
Abby startles Charles	Abby startles Charles
David defends Charles	David defends Charles
Rick teaches Caroline	Rick teaches Caroline
Philippa meets Philippa	Philippa meets Philippa
Pedro drowns Melanie	Pedro drowns Melanie
Caroline meets Alistair	Caroline meets Alistair
Jane hurts Simon	Jane hurts Simon
Bertram scars Charles	Bertram scars Charles
Mary scares Will	Mary scares Will
Pedro likes Rob	Pedro likes Rob
Melanie hurts Charles	Melanie hurts Charles
Philippa carries Philippa	Philippa carries Philippa
Will drags Rick	Will drags Rick
Will defends Abby	Will defends Abby
Kenny loves Matilda	Kenny loves Matilda
Will carries Bertram	Will carries Bertram
Matilda scares Tom	Matilda scares Tom
Jane drowns Alistair	Jane drowns Alistair
Sam awakes Caroline	Sam awakes Caroline
Jane greets Caroline	Jane greets Caroline
Lily greets Simon	Lily greets Simon
Pedro dates Kenny	Pedro dates Kenny
Kenny drowns James	Kenny drowns James
David hunts Tom	David hunts Tom
Melanie greets Elizabeth	Melanie greets Elizabeth
Sam hates Simon	Sam hates Simon
David meets Philip	David meets Philip
Lily throws Bill	Lily throws Bill
Pedro scares Rick	Pedro scares Rick
Alistair throws Rob	Alistair throws Rob
Jane knows Sam	Jane knows Sam
Elizabeth lifts Rob	Elizabeth lifts Rob
Philip annoys Rick	Philip annoys Rick
Elizabeth awakes Philippa	Elizabeth awakes Philippa
Alistair drags Rob	Alistair drags Rob
Jane knows Kenny	Jane knows Kenny
Simon wakes Sam	Simon wakes Sam
Alistair hurts Simon	Alistair hurts Simon
Sam hurts Philippa	Sam hurts Philippa
Charles likes Bertram	Charles likes Bertram
Pedro loves Bertram	Pedro loves Bertram
Philip greets Matilda	Philip greets Matilda
Pedro scars Simon	Pedro scars Simon
Tom dates Tom	Tom dates Tom
James teaches Tom	James teaches Tom
Alistair loves Alistair	Alistair loves Alistair
Philip awakes Will	Philip awakes Will
Philip likes Jane	Philip likes Jane
Tom defends Rob	Tom defends Rob
Bill likes Bertram	Bill likes Bertram
Charles heals Rick	Charles heals Rick
Will hunts David	Will hunts David
Jane drowns James	Jane drowns James
Matilda lifts Rob	Matilda lifts Rob
James likes Rob	James likes Rob
James throws Elizabeth	James throws Elizabeth
Rob hunts Rick	Rob hunts Rick
John dislikes Charles	John dislikes Charles
Bertram drags Jane	Bertram drags Jane
Pedro carries Matilda	Pedro carries Matilda
Abby loves Simon	Abby loves Simon
Jane heals Kenny	Jane heals Kenny
Charles hunts Rick	Charles hunts Rick
Pedro lifts Lily	Pedro lifts Lily
David startles Charles	David startles Charles
Mary awakes Kenny	Mary awakes Kenny
Kenny teaches Bill	Kenny teaches Bill
Pedro dates Elizabeth	Pedro dates Elizabeth
Simon knows Charles	Simon knows Charles
Charles teaches Tom	Charles teaches Tom
Pedro kills Charles	Pedro kills Charles
Tom hurts Rick	Tom hurts Rick
Will dislikes Bertram	Will dislikes Bertram
Jane dates Melanie	Jane dates Melanie
Abby hates Tom	Abby hates Tom
Bertram drowns Elizabeth	Bertram drowns Elizabeth
Jane drags Rick	Jane drags Rick
Melanie likes Philip	Melanie likes Philip
Jane heals Bill	Jane heals Bill
Lily hurts Philip	Lily hurts Philip
Philippa likes Philippa	Philippa likes Philippa
Will wakes Mary	Will wakes Mary
Abby drowns Bertram	Abby drowns Bertram
Kenny knows Tom	Kenny knows Tom
Rob heals Tom	Rob heals Tom
Pedro annoys Simon	Pedro annoys Simon
Bertram likes Philippa	Bertram likes Philippa
Elizabeth teaches Tom	Elizabeth teaches Tom
Philip likes Simon	Philip likes Simon
Rob carries Caroline	Rob carries Caroline
Abby carries Rick	Abby carries Rick
James carries James	James carries James
John greets Matilda	John greets Matilda
Bertram scares Elizabeth	Bertram scares Elizabeth
Pedro likes Tom	Pedro likes Tom
John dates Elizabeth	John dates Elizabeth
Bertram heals Will	Bertram heals Will
Mary scars Abby	Mary scars Abby
Caroline defends Elizabeth	Caroline defends Elizabeth
Abby hunts Philippa	Abby hunts Philippa
Sam annoys Matilda	Sam annoys Matilda
Simon dislikes Charles	Simon dislikes Charles
Kenny drags Will	Kenny drags Will
Bill loves John	Bill loves John
Lily carries Simon	Lily carries Simon
Abby hates Bertram	Abby hates Bertram
Kenny wakes Philippa	Kenny wakes Philippa
John awakes Simon	John awakes Simon
David knows Alistair	David knows Alistair
David dislikes Abby	David dislikes Abby
Sam annoys Philippa	Sam annoys Philippa
Abby heals Rick	Abby heals Rick
Tom greets Caroline	Tom greets Caroline
Mary drags Philip	Mary drags Philip
Rick lifts Rob	Rick lifts Rob
John hates Bertram	John hates Bertram
Alistair drowns Elizabeth	Alistair drowns Elizabeth
Abby defends John	Abby defends John
John startles Bill	John startles Bill
David heals John	David heals John
Lily lifts Bertram	Lily lifts Bertram
Abby startles Rob	Abby startles Rob
Melanie knows Tom	Melanie knows Tom
Sam annoys Abby	Sam annoys Abby
James defends Charles	James defends Charles
Tom startles Rob	Tom startles Rob
Abby drowns Rick	Abby drowns Rick
Jane dislikes Rob	Jane dislikes Rob
Elizabeth hunts Rob	Elizabeth hunts Rob
Pedro heals Rob	Pedro heals Rob
Jane dislikes Mary	Jane dislikes Mary
Melanie loves James	Melanie loves James
Melanie teaches James	Melanie teaches James
Melanie scares Kenny	Melanie scares Kenny
Will dates Simon	Will dates Simon
Lily kills Bertram	Lily kills Bertram
Pedro drowns John	Pedro drowns John
Kenny dislikes Bill	Kenny dislikes Bill
John startles Tom	John startles Tom
Will likes Matilda	Will likes Matilda
Abby meets Rob	Abby meets Rob
Melanie knows Bertram	Melanie knows Bertram
Lily likes Bill	Lily likes Bill
Mary hurts Melanie	Mary hurts Melanie
John scars Abby	John scars Abby
Pedro meets Alistair	Pedro meets Alistair
Philip throws Mary	Philip throws Mary
Rob hates Alistair	Rob hates Alistair
Will scars Simon	Will scars Simon
Matilda teaches Caroline	Matilda teaches Caroline
Lily defends Pedro	Lily defends Pedro
Pedro likes Bertram	Pedro likes Bertram
Will wakes Melanie	Will wakes Melanie
Matilda dates Tom	Matilda dates Tom
John drags David	John drags David
Lily teaches Simon	Lily teaches Simon
Simon knows Caroline	Simon knows Caroline
Will throws Simon	Will throws Simon
Philippa startles Alistair	Philippa startles Alistair
David hunts Alistair	David hunts Alistair
Jane meets Jane	Jane meets Jane
Rob drags Rob	Rob drags Rob
Rick carries Rob	Rick carries Rob
Jane hates Jane	Jane hates Jane
Philippa scares Charles	Philippa scares Charles
James likes Abby	James likes Abby
Simon defends Elizabeth	Simon defends Elizabeth
Charles dates Rick	Charles dates Rick
Pedro defends Sam	Pedro defends Sam
Tom lifts Tom	Tom lifts Tom
Pedro dislikes Matilda	Pedro dislikes Matilda
Pedro kills David	Pedro kills David
Lily likes Simon	Lily likes Simon
Abby drags Philip	Abby drags Philip
John drags Charles	John drags Charles
Rick scares Caroline	Rick scares Caroline
Philippa startles Elizabeth	Philippa startles Elizabeth
Jane drowns Matilda	Jane drowns Matilda
Pedro likes Will	Pedro likes Will
David loves James	David loves James
Rob annoys Rick	Rob annoys Rick
John awakes Bill	John awakes Bill
Lily hurts John	Lily hurts John
Lily meets Charles	Lily meets Charles
Lily hates Lily	Lily hates Lily
Mary startles Melanie	Mary startles Melanie
Lily annoys Philippa	Lily annoys Philippa
Bertram scars Rick	Bertram scars Rick
Will wakes Caroline	Will wakes Caroline
Simon annoys Alistair	Simon annoys Alistair
Philippa drags Caroline	Philippa drags Caroline
Kenny startles Bertram	Kenny startles Bertram
Mary scares Elizabeth	Mary scares Elizabeth
Rick knows Philippa	Rick knows Philippa
Pedro scars Elizabeth	Pedro scars Elizabeth
Mary scares Philip	Mary scares Philip
Mary meets Tom	Mary meets Tom
Sam scars James	Sam scars James
Will scares Philippa	Will scares Philippa
Will wakes Rob	Will wakes Rob
Pedro hunts Jane	Pedro hunts Jane
Lily hunts Charles	Lily hunts Charles
Will teaches John	Will teaches John
Alistair drowns Alistair	Alistair drowns Alistair
Will startles Philippa	Will startles Philippa
Matilda greets Philippa	Matilda greets Philippa
Jane kills John	Jane kills John
Philippa meets Elizabeth	Philippa meets Elizabeth
Jane hurts Bill	Jane hurts Bill
Simon likes Caroline	Simon likes Caroline
David scares Rick	David scares Rick
John dates Philippa	John dates Philippa
Bertram defends Simon	Bertram defends Simon
Bill scares Philip	Bill scares Philip
Lily likes Will	Lily likes Will
Bill hates Tom	Bill hates Tom
Philip wakes Rob	Philip wakes Rob
Caroline awakes Alistair	Caroline awakes Alistair
Rob scares Rob	Rob scares Rob
Tom greets Charles	Tom greets Charles
Rob scares Rick	Rob scares Rick
Kenny meets Philippa	Kenny meets Philippa
Philip meets Rick	Philip meets Rick
Philippa kills Elizabeth	Philippa kills Elizabeth
Mary defends Abby	Mary defends Abby
Bertram defends Bertram	Bertram defends Bertram
Philippa drags Elizabeth	Philippa drags Elizabeth
Jane awakes Melanie	Jane awakes Melanie
James scars Tom	James scars Tom
Sam startles James	Sam startles James
David startles Tom	David startles Tom
Will throws Matilda	Will throws Matilda
Lily scars Bill	Lily scars Bill
Jane kills Simon	Jane kills Simon
Sam teaches Philippa	Sam teaches Philippa
Simon drags Caroline	Simon drags Caroline
Mary awakes Mary	Mary awakes Mary
Jane scares Matilda	Jane scares Matilda
Philip scares Rick	Philip scares Rick
John wakes Matilda	John wakes Matilda
Mary heals John	Mary heals John
Will likes Mary	Will likes Mary
Abby carries Philippa	Abby carries Philippa
Alistair throws Alistair	Alistair throws Alistair
Pedro throws Philippa	Pedro throws Philippa
Kenny likes Philippa	Kenny likes Philippa
Alistair knows Caroline	Alistair knows Caroline
Bertram greets Elizabeth	Bertram greets Elizabeth
Pedro hates Sam	Pedro hates Sam
Mary drowns David	Mary drowns David
Sam likes David	Sam likes David
Bertram annoys Bertram	Bertram annoys Bertram
Melanie wakes Rob	Melanie wakes Rob
John kills Abby	John kills Abby
Lily startles John	Lily startles John
Will startles Caroline	Will startles Caroline
Pedro hates Kenny	Pedro hates Kenny
Simon likes Rick	Simon likes Rick
Pedro hurts Kenny	Pedro hurts Kenny
Tom greets Elizabeth	Tom greets Elizabeth
David annoys Philip	David annoys Philip
Mary meets Simon	Mary meets Simon
Sam knows Bertram	Sam knows Bertram
Sam knows Matilda	Sam knows Matilda
Pedro drowns Philip	Pedro drowns Philip
Melanie startles Simon	Melanie startles Simon
Philip wakes Philippa	Philip wakes Philippa
Mary drowns Philip	Mary drowns Philip
Bill startles Rob	Bill startles Rob
Kenny dates Rob	Kenny dates Rob
David carries Philippa	David carries Philippa
Melanie wakes Bill	Melanie wakes Bill
Sam hates Sam	Sam hates Sam
Pedro awakes Charles	Pedro awakes Charles
Sam meets Philip	Sam meets Philip
Mary heals Abby	Mary heals Abby
Philip kills James	Philip kills James
Pedro dislikes Rick	Pedro dislikes Rick
Philippa scares Tom	Philippa scares Tom
Lily hunts Elizabeth	Lily hunts Elizabeth
Mary lifts Alistair	Mary lifts Alistair
Philip hates Mary	Philip hates Mary
Matilda carries Caroline	Matilda carries Caroline
Simon lifts Bertram	Simon lifts Bertram
Bill dates Rick	Bill dates Rick
Philip annoys Simon	Philip annoys Simon
Matilda hurts James	Matilda hurts James
Philip wakes Bertram	Philip wakes Bertram
Will teaches Abby	Will teaches Abby
Lily heals Charles	Lily heals Charles
Philip drowns Elizabeth	Philip drowns Elizabeth
John scars Matilda	John scars Matilda
Lily heals Simon	Lily heals Simon
Elizabeth heals Elizabeth	Elizabeth heals Elizabeth
Lily annoys Simon	Lily annoys Simon
David awakes Bertram	David awakes Bertram
Alistair awakes Caroline	Alistair awakes Caroline
Lily startles Charles	Lily startles Charles
Mary dates Simon	Mary dates Simon
Tom knows Elizabeth	Tom knows Elizabeth
Jane hunts Melanie	Jane hunts Melanie
John dislikes Bill	John dislikes Bill
Elizabeth knows Elizabeth	Elizabeth knows Elizabeth
Lily teaches Abby	Lily teaches Abby
Pedro hates James	Pedro hates James
Rob defends Rob	Rob defends Rob
Tom startles Tom	Tom startles Tom
Sam awakes Kenny	Sam awakes Kenny
Matilda defends Matilda	Matilda defends Matilda
Jane hurts Alistair	Jane hurts Alistair
Abby teaches David	Abby teaches David
Lily awakes Tom	Lily awakes Tom
Lily carries Caroline	Lily carries Caroline
Melanie wakes Charles	Melanie wakes Charles
David lifts Philip	David lifts Philip
Philippa loves Rick	Philippa loves Rick
Alistair lifts Caroline	Alistair lifts Caroline
Philippa scares Alistair	Philippa scares Alistair
Kenny throws Caroline	Kenny throws Caroline
David hates Matilda	David hates Matilda
Pedro awakes John	Pedro awakes John
Melanie awakes Bill	Melanie awakes Bill
Sam heals Philip	Sam heals Philip
Caroline dislikes Rob	Caroline dislikes Rob
Bill throws Elizabeth	Bill throws Elizabeth
Bertram hunts Philip	Bertram hunts Philip
Philip wakes Tom	Philip wakes Tom
Mary drags James	Mary drags James
Will hunts Matilda	Will hunts Matilda
Rob defends Alistair	Rob defends Alistair
David loves Matilda	David loves Matilda
Matilda carries Bertram	Matilda carries Bertram
Kenny scares Bill	Kenny scares Bill
Lily carries Sam	Lily carries Sam
Will dates James	Will dates James
Melanie wakes Matilda	Melanie wakes Matilda
Jane drags Matilda	Jane drags Matilda
Sam defends Bertram	Sam defends Bertram
Abby defends Philippa	Abby defends Philippa
John kills Simon	John kills Simon
Pedro loves Lily	Pedro loves Lily
John throws Matilda	John throws Matilda
Melanie knows Caroline	Melanie knows Caroline
Melanie teaches Caroline	Melanie teaches Caroline
Will carries Philip	Will carries Philip
Melanie loves Kenny	Melanie loves Kenny
John drags Rick	John drags Rick
James lifts Charles	James lifts Charles
Bill meets Caroline	Bill meets Caroline
David teaches Mary	David teaches Mary
Elizabeth meets Caroline	Elizabeth meets Caroline
Pedro awakes Kenny	Pedro awakes Kenny
Philippa defends Rick	Philippa defends Rick
Bill startles Caroline	Bill startles Caroline
Philip startles Mary	Philip startles Mary
Mary dates Bill	Mary dates Bill
Philippa carries David	Philippa carries David
Tom drags Elizabeth	Tom drags Elizabeth
Melanie throws Matilda	Melanie throws Matilda
Jane hurts Matilda	Jane hurts Matilda
James throws Caroline	James throws Caroline
Pedro meets John	Pedro meets John
David scares Tom	David scares Tom
Melanie hates James	Melanie hates James
David dislikes John	David dislikes John
John scares James	John scares James
Pedro startles John	Pedro startles John
Abby dislikes James	Abby dislikes James
Will meets Bertram	Will meets Bertram
Jane heals Sam	Jane heals Sam
Lily startles Philip	Lily startles Philip
Will dates David	Will dates David
Pedro carries Will	Pedro carries Will
Abby kills Matilda	Abby kills Matilda
Melanie hurts Jane	Melanie hurts Jane
Philippa knows Alistair	Philippa knows Alistair
Pedro scares Lily	Pedro scares Lily
Will kills Philippa	Will kills Philippa
Sam startles Tom	Sam startles Tom
Philip knows Bertram	Philip knows Bertram
Mary scars Jane	Mary scars Jane
Alistair loves Rob	Alistair loves Rob
Lily drags Pedro	Lily drags Pedro
Lily greets Jane	Lily greets Jane
Sam knows Rob	Sam knows Rob
Simon lifts Kenny	Simon lifts Kenny
Pedro lifts Philippa	Pedro lifts Philippa
Abby annoys Rick	Abby annoys Rick
Melanie wakes Bertram	Melanie wakes Bertram
Bill heals Bill	Bill heals Bill
Matilda carries Philippa	Matilda carries Philippa
David meets Caroline	David meets Caroline
Bill wakes Philippa	Bill wakes Philippa
Tom awakes Rob	Tom awakes Rob
John scares Abby	John scares Abby
John meets Tom	John meets Tom
David carries Matilda	David carries Matilda
Will hurts Charles	Will hurts Charles
Melanie meets Elizabeth	Melanie meets Elizabeth
John annoys James	John annoys James
Abby lifts Bill	Abby lifts Bill
Melanie lifts Will	Melanie lifts Will
Matilda hunts Tom	Matilda hunts Tom
Rob wakes Caroline	Rob wakes Caroline
Jane drags Sam	Jane drags Sam
Bill carries Bertram	Bill carries Bertram
Will defends Philippa	Will defends Philippa
Rick loves Charles	Rick loves Charles
Philip awakes James	Philip awakes James
David meets Melanie	David meets Melanie
Melanie hates Bill	Melanie hates Bill
Sam annoys Charles	Sam annoys Charles
Sam scars John	Sam scars John
Pedro startles Tom	Pedro startles Tom
John loves Philip	John loves Philip
Jane scares Lily	Jane scares Lily
John scars Simon	John scars Simon
Mary wakes Kenny	Mary wakes Kenny
David hunts James	David hunts James
David scars Melanie	David scars Melanie
Matilda scares Matilda	Matilda scares Matilda
Will dislikes Rick	Will dislikes Rick
Will greets Philip	Will greets Philip
Philip carries Elizabeth	Philip carries Elizabeth
Pedro defends Tom	Pedro defends Tom
Simon dislikes Elizabeth	Simon dislikes Elizabeth
Philip greets Simon	Philip greets Simon
David teaches Sam	David teaches Sam
Rick scares Alistair	Rick scares Alistair
Alistair knows Elizabeth	Alistair knows Elizabeth
Bill loves Mary	Bill loves Mary
Will throws Philippa	Will throws Philippa
Sam defends Simon	Sam defends Simon
Jane hurts Philip	Jane hurts Philip
Philip drags Caroline	Philip drags Caroline
David meets Philippa	David meets Philippa
Melanie likes Will	Melanie likes Will
Rick carries Tom	Rick carries Tom
Philip heals Elizabeth	Philip heals Elizabeth
Charles teaches Rick	Charles teaches Rick
Bertram drowns James	Bertram drowns James
David loves Simon	David loves Simon
Melanie lifts Melanie	Melanie lifts Melanie
Melanie awakes Philip	Melanie awakes Philip
Melanie wakes Alistair	Melanie wakes Alistair
Pedro drowns Philippa	Pedro drowns Philippa
Pedro hurts Rick	Pedro hurts Rick
Charles carries Elizabeth	Charles carries Elizabeth
Bertram carries Caroline	Bertram carries Caroline
Melanie hunts Charles	Melanie hunts Charles
Mary hates James	Mary hates James
Alistair annoys Caroline	Alistair annoys Caroline
Mary likes Philip	Mary likes Philip
Alistair lifts Alistair	Alistair lifts Alistair
Mary hates Philip	Mary hates Philip
Melanie dislikes Kenny	Melanie dislikes Kenny
Pedro carries Philippa	Pedro carries Philippa
Bertram loves James	Bertram loves James
Jane meets Simon	Jane meets Simon
Matilda dislikes Rob	Matilda dislikes Rob
James startles Caroline	James startles Caroline
Lily dates James	Lily dates James
Lily heals James	Lily heals James
Rick drowns Elizabeth	Rick drowns Elizabeth
Melanie wakes Simon	Melanie wakes Simon
Elizabeth scares Rob	Elizabeth scares Rob
Abby defends Bertram	Abby defends Bertram
Jane scars Elizabeth	Jane scars Elizabeth
Mary hurts Mary	Mary hurts Mary
Sam lifts Alistair	Sam lifts Alistair
Philippa awakes Charles	Philippa awakes Charles
Mary kills James	Mary kills James
Lily wakes Abby	Lily wakes Abby
Pedro defends Abby	Pedro defends Abby
Pedro meets Simon	Pedro meets Simon
Caroline wakes Alistair	Caroline wakes Alistair
Jane carries Rick	Jane carries Rick
Alistair teaches Caroline	Alistair teaches Caroline
Jane heals Abby	Jane heals Abby
David kills Kenny	David kills Kenny
Sam dislikes Matilda	Sam dislikes Matilda
Abby defends Matilda	Abby defends Matilda
Charles annoys Rick	Charles annoys Rick
Jane heals Rick	Jane heals Rick
Lily throws Tom	Lily throws Tom
Simon greets Elizabeth	Simon greets Elizabeth
Melanie meets Bill	Melanie meets Bill
Abby meets Simon	Abby meets Simon
David kills Charles	David kills Charles
Bertram hurts Caroline	Bertram hurts Caroline
Rob knows Alistair	Rob knows Alistair
Pedro hunts Abby	Pedro hunts Abby
Pedro throws John	Pedro throws John
Jane annoys James	Jane annoys James
Jane meets Abby	Jane meets Abby
Philippa teaches Charles	Philippa teaches Charles
Rick meets Tom	Rick meets Tom
Philip wakes Simon	Philip wakes Simon
Bertram throws Philippa	Bertram throws Philippa
Matilda dates Rick	Matilda dates Rick
Sam dislikes Melanie	Sam dislikes Melanie
Simon annoys Simon	Simon annoys Simon
Pedro hunts Simon	Pedro hunts Simon
Abby knows Philippa	Abby knows Philippa
Rick lifts Alistair	Rick lifts Alistair
Will dates Kenny	Will dates Kenny
Will lifts Rick	Will lifts Rick
Caroline knows Elizabeth	Caroline knows Elizabeth
Will teaches Simon	Will teaches Simon
Alistair hates Caroline	Alistair hates Caroline
Kenny annoys Simon	Kenny annoys Simon
Philip defends James	Philip defends James
David heals Elizabeth	David heals Elizabeth
David drags David	David drags David
Charles likes Elizabeth	Charles likes Elizabeth
Philip annoys Matilda	Philip annoys Matilda
Mary dislikes David	Mary dislikes David
Lily likes Melanie	Lily likes Melanie
David annoys Simon	David annoys Simon
Bertram scars Alistair	Bertram scars Alistair
Bill loves Charles	Bill loves Charles
Philip hates John	Philip hates John
Mary teaches Melanie	Mary teaches Melanie
Melanie meets Will	Melanie meets Will
Lily carries Philippa	Lily carries Philippa
David annoys Philippa	David annoys Philippa
Mary drowns Bertram	Mary drowns Bertram
Pedro annoys Rick	Pedro annoys Rick
David greets Lily	David greets Lily
James drags Rob	James drags Rob
Kenny hunts James	Kenny hunts James
Bill annoys Philippa	Bill annoys Philippa
Bertram carries Elizabeth	Bertram carries Elizabeth
Lily drowns Matilda	Lily drowns Matilda
Simon throws John	Simon throws John
Melanie wakes Kenny	Melanie wakes Kenny
David throws Tom	David throws Tom
Caroline hates Rob	Caroline hates Rob
Rob knows Caroline	Rob knows Caroline
Matilda kills Rick	Matilda kills Rick
Simon throws Rob	Simon throws Rob
Bill teaches Elizabeth	Bill teaches Elizabeth
Abby knows Alistair	Abby knows Alistair
James kills Elizabeth	James kills Elizabeth
Pedro scars Charles	Pedro scars Charles
Rick hates Rob	Rick hates Rob
Philip annoys James	Philip annoys James
John annoys Abby	John annoys Abby
Jane meets John	Jane meets John
Melanie startles Jane	Melanie startles Jane
James drags Elizabeth	James drags Elizabeth
David scars Matilda	David scars Matilda
Pedro drags David	Pedro drags David
Lily loves Rob	Lily loves Rob
James meets Rob	James meets Rob
Pedro scares Alistair	Pedro scares Alistair
Caroline knows Charles	Caroline knows Charles
Mary drowns Kenny	Mary drowns Kenny
Alistair scares Caroline	Alistair scares Caroline
Charles kills Rob	Charles kills Rob
Tom defends Tom	Tom defends Tom
Lily annoys Philip	Lily annoys Philip
Jane dislikes Charles	Jane dislikes Charles
Mary drags Bill	Mary drags Bill
Philip teaches Elizabeth	Philip teaches Elizabeth
Simon greets Tom	Simon greets Tom
Bill greets Bertram	Bill greets Bertram
Sam drowns Tom	Sam drowns Tom
Bertram drowns Rick	Bertram drowns Rick
Simon startles Bertram	Simon startles Bertram
Simon dates James	Simon dates James
David drowns Kenny	David drowns Kenny
Pedro carries Tom	Pedro carries Tom
Simon dislikes Abby	Simon dislikes Abby
David awakes Matilda	David awakes Matilda
Lily throws James	Lily throws James
Pedro hates Rick	Pedro hates Rick
John loves Philippa	John loves Philippa
Mary awakes Charles	Mary awakes Charles
James greets Rick	James greets Rick
David drags Sam	David drags Sam
Melanie hunts Tom	Melanie hunts Tom
Charles hurts Rick	Charles hurts Rick
Bertram carries Bertram	Bertram carries Bertram
Philip carries Caroline	Philip carries Caroline
Lily dislikes Sam	Lily dislikes Sam
Lily meets Bill	Lily meets Bill
Bertram hurts Elizabeth	Bertram hurts Elizabeth
Abby dates Elizabeth	Abby dates Elizabeth
Caroline kills Alistair	Caroline kills Alistair
Alistair awakes James	Alistair awakes James
Philippa startles Caroline	Philippa startles Caroline
Melanie startles Alistair	Melanie startles Alistair
Rob throws Caroline	Rob throws Caroline
Kenny scars Will	Kenny scars Will
Mary defends Philip	Mary defends Philip
Bertram greets Rick	Bertram greets Rick
Will loves Caroline	Will loves Caroline
Lily kills Tom	Lily kills Tom
Mary dislikes Tom	Mary dislikes Tom
Tom throws Rob	Tom throws Rob
Kenny hunts Tom	Kenny hunts Tom
Will startles Bill	Will startles Bill
Will hurts Kenny	Will hurts Kenny
Will likes John	Will likes John
Philippa throws Alistair	Philippa throws Alistair
Rick loves Alistair	Rick loves Alistair
Mary hurts Charles	Mary hurts Charles
Philip drowns Rick	Philip drowns Rick
Lily scares Bill	Lily scares Bill
Mary knows Bill	Mary knows Bill
Bill lifts Matilda	Bill lifts Matilda
Simon drowns Tom	Simon drowns Tom
Lily scares Lily	Lily scares Lily
Bill wakes Charles	Bill wakes Charles
Will teaches Philippa	Will teaches Philippa
Pedro kills Will	Pedro kills Will
Will carries Elizabeth	Will carries Elizabeth
Sam teaches Jane	Sam teaches Jane
Will knows Caroline	Will knows Caroline
Melanie throws Tom	Melanie throws Tom
Melanie awakes Kenny	Melanie awakes Kenny
John loves Matilda	John loves Matilda
Jane awakes Philip	Jane awakes Philip
Pedro lifts Bertram	Pedro lifts Bertram
Bertram annoys Charles	Bertram annoys Charles
Elizabeth hates Alistair	Elizabeth hates Alistair
Sam drowns Philippa	Sam drowns Philippa
Lily meets Bertram	Lily meets Bertram
Lily loves Bill	Lily loves Bill
Lily carries Abby	Lily carries Abby
Alistair startles Rob	Alistair startles Rob
Elizabeth annoys Elizabeth	Elizabeth annoys Elizabeth
Pedro awakes Abby	Pedro awakes Abby
Will dislikes Philippa	Will dislikes Philippa
Will defends Matilda	Will defends Matilda
James startles Simon	James startles Simon
Abby dates Rob	Abby dates Rob
James heals Abby	James heals Abby
Mary throws Bertram	Mary throws Bertram
Philippa meets Charles	Philippa meets Charles
Philippa meets Caroline	Philippa meets Caroline
David defends Tom	David defends Tom
Jane teaches Rick	Jane teaches Rick
Charles hurts Caroline	Charles hurts Caroline
David scares Abby	David scares Abby
John heals David	John heals David
Lily teaches Sam	Lily teaches Sam
Simon carries Abby	Simon carries Abby
Abby teaches Simon	Abby teaches Simon
Jane drags Abby	Jane drags Abby
Abby teaches Rick	Abby teaches Rick
Rick scars Caroline	Rick scars Caroline
Jane carries Charles	Jane carries Charles
Bertram hunts Abby	Bertram hunts Abby
Tom scares Elizabeth	Tom scares Elizabeth
Philip dates Philip	Philip dates Philip
Charles hates Caroline	Charles hates Caroline
David awakes Rick	David awakes Rick
Lily awakes Abby	Lily awakes Abby
Lily knows James	Lily knows James
Sam throws Abby	Sam throws Abby
Abby dates Caroline	Abby dates Caroline
Matilda carries Alistair	Matilda carries Alistair
Abby wakes Tom	Abby wakes Tom
Pedro kills Rick	Pedro kills Rick
Philippa drags Charles	Philippa drags Charles
Will hurts Caroline	Will hurts Caroline
Will greets Charles	Will greets Charles
Mary hunts Charles	Mary hunts Charles
Rob lifts Charles	Rob lifts Charles
Mary hunts Kenny	Mary hunts Kenny
Rob knows Rick	Rob knows Rick
Sam carries Mary	Sam carries Mary
Lily annoys Lily	Lily annoys Lily
Rob scars Tom	Rob scars Tom
Jane drowns Jane	Jane drowns Jane
John drowns Abby	John drowns Abby
Jane hunts Matilda	Jane hunts Matilda
Sam kills Charles	Sam kills Charles
Alistair dates Simon	Alistair dates Simon
Mary heals Will	Mary heals Will
Melanie scars Caroline	Melanie scars Caroline
Bill kills Tom	Bill kills Tom
Abby likes Rob	Abby likes Rob
Abby defends Melanie	Abby defends Melanie
Jane dates Sam	Jane dates Sam
